comp16904_c0_seq1	GO:0003774;GO:0005524;GO:0016459;GO:0004351
comp16906_c0_seq1	GO:0005524;GO:0016887;GO:0000166;GO:0017111
comp16910_c0_seq1	GO:0043087
comp16912_c0_seq1	GO:0000030;GO:0006493;GO:0016020;GO:0004169
comp16914_c0_seq1	GO:0003824;GO:0005737;GO:0009072;GO:0016034
comp1692_c0_seq1	GO:0030163;GO:0043248
comp16921_c0_seq1	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp16922_c0_seq1	GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
comp16924_c0_seq1	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp16925_c0_seq1	GO:0004439
comp16930_c0_seq1	GO:0008716
comp16931_c0_seq1	GO:0004222;GO:0005578;GO:0006508;GO:0008237;GO:0008270;GO:0004235
comp16934_c0_seq1	GO:0003743;GO:0006413;GO:0006446;GO:0006412
comp16938_c0_seq1	GO:0003723
comp16939_c0_seq1	GO:0008152;GO:0008111
comp1694_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp16940_c0_seq1	GO:0004197;GO:0006508
comp16942_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0003924;GO:0003925
comp16947_c0_seq1	GO:0006281
comp16950_c0_seq1	GO:0005509;GO:0007156;GO:0016020
comp16954_c0_seq1	GO:0005634;GO:0006139;GO:0008168;GO:0016422
comp16955_c0_seq1	GO:0005524;GO:0016887;GO:0000166;GO:0017111;GO:0006412
comp1696_c0_seq1	GO:0004721;GO:0006470;GO:0004725;GO:0004722;GO:0008138;GO:0016314;GO:0051800
comp16962_c0_seq1	GO:0003847
comp16963_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp1697_c0_seq1	GO:0003954;GO:0005739;GO:0006118;GO:0008137
comp1698_c0_seq1	GO:0006520;GO:0016491;GO:0004354;GO:0004353
comp16981_c0_seq1	GO:0008270;GO:0008091
comp16984_c0_seq1	GO:0046872
comp16986_c0_seq1	GO:0006464
comp16987_c0_seq1	GO:0008270;GO:0016787;GO:0052717
comp16989_c0_seq1	GO:0016787;GO:0004050
comp16993_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004687;GO:0007268;GO:0048167
comp16995_c0_seq1	GO:0005554;GO:0003824;GO:0045735
comp16998_c0_seq1	GO:0006118;GO:0004497;GO:0030342
comp17001_c0_seq1	GO:0003677;GO:0003899;GO:0006350
comp17003_c0_seq1	GO:0003995;GO:0006118;GO:0016491;GO:0008470;GO:0034824
comp17004_c0_seq1	GO:0003824;GO:0008152;GO:0016787;GO:0008203;GO:0016042;GO:0016298
comp17006_c0_seq1	GO:0005509;GO:0005198;GO:0007155
comp17009_c0_seq1	GO:0004540;GO:0008033
comp1701_c0_seq1	GO:0003676
comp17013_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0003924;GO:0003925
comp17015_c0_seq1	GO:0005515;GO:0007165
comp17016_c0_seq1	GO:0003951;GO:0008152
comp17017_c0_seq1	GO:0006950;GO:0033554
comp17019_c0_seq1	GO:0006508;GO:0008236;GO:0016020;GO:0004244;GO:0008717
comp17020_c0_seq1	GO:0004553;GO:0005975;GO:0004557;GO:0008456
comp17023_c0_seq1	GO:0004713;GO:0005001
comp17026_c0_seq1	GO:0005634;GO:0030528;GO:0045449
comp17027_c0_seq1	GO:0003676;GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp17029_c0_seq1	GO:0002226;GO:0001867
comp1703_c0_seq1	GO:0005525;GO:0007264;GO:0015031;GO:0006886
comp17032_c0_seq1	GO:0003899;GO:0003900;GO:0003901;GO:0003902;GO:0002226;GO:0042381
comp17034_c0_seq1	GO:0004056
comp17038_c0_seq1	GO:0005488;GO:0006810;GO:0016020;GO:0005743;GO:0005310
comp17039_c0_seq1	GO:0016787;GO:0003993
comp1704_c0_seq1	GO:0004579;GO:0008250
comp17044_c0_seq1	GO:0003725;GO:0005622;GO:0003723;GO:0004000;GO:0006396;GO:0016810;GO:0003726
comp17047_c0_seq1	GO:0010992
comp17048_c0_seq1	GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
comp17052_c0_seq1	GO:0005515
comp17055_c0_seq1	GO:0007242;GO:0003998
comp17056_c0_seq1	GO:0016154
comp17059_c0_seq1	GO:0003743;GO:0006413;GO:0003723
comp1706_c0_seq1	GO:0005554;GO:0016787
comp17066_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006414;GO:0006412;GO:0042254
comp17067_c0_seq1	GO:0004332;GO:0006096;GO:0008270
comp17071_c0_seq1	GO:0005634;GO:0030528;GO:0045449;GO:0016251;GO:0040029;GO:0016570
comp17072_c0_seq1	GO:0007050
comp17073_c0_seq1	GO:0005509
comp17074_c0_seq1	GO:0000785;GO:0003682;GO:0005634;GO:0006333;GO:0040029;GO:0016570
comp17077_c0_seq1	GO:0008415;GO:0004147;GO:0004405;GO:0004406;GO:0008080;GO:0008374;GO:0008951;GO:0016406;GO:0016407;GO:0016408;GO:0016409;GO:0016410;GO:0016411;GO:0016412;GO:0016413;GO:0016414;GO:0016415;GO:0016416;GO:0016417;GO:0016418;GO:0016419;GO:0016420;GO:0016454;GO:0016747;GO:0016748;GO:0016749;GO:0016750;GO:0016751;GO:0016752;GO:0016753;GO:0018030;GO:0018031;GO:0018711;GO:0018712;GO:0018713;GO:0019105;GO:0019107;GO:0019186;GO:0019705;GO:0019706;GO:0019707;GO:0046941;GO:0004092;GO:0004093;GO:0004094
comp17079_c0_seq1	GO:0015250
comp17083_c0_seq1	GO:0004437;GO:0046839;GO:0001668;GO:0008138;GO:0008252;GO:0008330;GO:0008579;GO:0008969;GO:0016312;GO:0016791;GO:0017017;GO:0017161;GO:0019175;GO:0019178;GO:0019198;GO:0030351;GO:0030352;GO:0042576
comp17086_c0_seq1	GO:0004129;GO:0005739;GO:0006118;GO:0009481;GO:0009482;GO:0009483;GO:0009485;GO:0006950;GO:0006979;GO:0034599
comp17089_c0_seq1	GO:0003676;GO:0016779;GO:0050265
comp17090_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412
comp17092_c0_seq1	GO:0016491;GO:0047641;GO:0004032
comp17093_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0008470;GO:0007268
comp17094_c0_seq1	GO:0006605;GO:0006886;GO:0016020;GO:0015031;GO:0015450
comp17095_c0_seq1	GO:0016020;GO:0005509
comp17096_c0_seq1	GO:0006457;GO:0051082;GO:0005524;GO:0006950;GO:0033554;GO:0061077
comp17098_c0_seq1	GO:0008017
comp171_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
comp1710_c0_seq1	GO:0004601;GO:0006979;GO:0005523;GO:0005856
comp17100_c0_seq1	GO:0030163;GO:0043248
comp17103_c0_seq1	GO:0005576
comp17111_c0_seq1	GO:0005634;GO:0005732;GO:0006397;GO:0030529;GO:0030532
comp17112_c0_seq1	GO:0004489;GO:0006555
comp17114_c0_seq1	GO:0003824;GO:0004842
comp17117_c0_seq1	GO:0005515;GO:0007165
comp17119_c0_seq1	GO:0003676;GO:0005622;GO:0008408
comp17128_c0_seq1	GO:0004295;GO:0006508;GO:0004263
comp17130_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0003725;GO:0005622;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp17131_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp17132_c0_seq1	GO:0003677;GO:0005524;GO:0006270;GO:0008094;GO:0005634;GO:0004003;GO:0004004;GO:0008026;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0042555;GO:0051301
comp17136_c0_seq1	GO:0005044;GO:0016020
comp17137_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0004727;GO:0005001
comp17138_c0_seq1	GO:0004143;GO:0007205;GO:0007242
comp17139_c0_seq1	GO:0003777;GO:0007018;GO:0030286
comp17146_c0_seq1	GO:0005634;GO:0016481;GO:0016564;GO:0004535
comp17149_c0_seq1	GO:0003723;GO:0003964;GO:0006278
comp17151_c0_seq1	GO:0004197;GO:0006508
comp17152_c0_seq1	GO:0003677;GO:0005524;GO:0000785;GO:0003682;GO:0005634;GO:0006333;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp17154_c0_seq1	GO:0006520;GO:0008483;GO:0003824;GO:0009058;GO:0016769;GO:0004069
comp17156_c0_seq1	GO:0003677;GO:0005634;GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077
comp17157_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005509;GO:0005216;GO:0006811
comp17162_c0_seq1	GO:0008270
comp17166_c0_seq1	GO:0005003;GO:0005524;GO:0016020
comp17167_c0_seq1	GO:0005515;GO:0005737;GO:0003677;GO:0005634;GO:0006355;GO:0010992
comp1717_c0_seq1	GO:0004837
comp17172_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004709
comp17174_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018;GO:0008574
comp17175_c0_seq1	GO:0005524;GO:0016887
comp17185_c0_seq1	GO:0003676;GO:0003723
comp17187_c0_seq1	GO:0004571;GO:0005509;GO:0006487;GO:0016020
comp17188_c0_seq1	GO:0003824;GO:0006633;GO:0004315;GO:0004312
comp17190_c0_seq1	GO:0004222;GO:0006508;GO:0008237;GO:0008270;GO:0031012;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp17193_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557;GO:0004687
comp17195_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0003677;GO:0006355;GO:0006508;GO:0008234
comp17197_c0_seq1	GO:0006412
comp17198_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp17200_c0_seq1	GO:0006807;GO:0015930
comp17210_c0_seq1	GO:0005509
comp17215_c0_seq1	GO:0006412
comp1722_c0_seq1	GO:0004840;GO:0006464;GO:0006512;GO:0004842
comp17220_c0_seq1	GO:0003847
comp17222_c0_seq1	GO:0016301;GO:0016772;GO:0004111
comp17231_c0_seq1	GO:0004550;GO:0005524;GO:0006183;GO:0006228;GO:0006241;GO:0005489;GO:0006118
comp17235_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018
comp17237_c0_seq1	GO:0004607;GO:0006629;GO:0004622
comp17239_c0_seq1	GO:0008152;GO:0008415;GO:0004366
comp17244_c0_seq1	GO:0003677;GO:0006355
comp17246_c0_seq1	GO:0006412
comp17249_c0_seq1	GO:0005515;GO:0007165
comp17250_c0_seq1	GO:0009034
comp17254_c0_seq1	GO:0003997;GO:0005777;GO:0006635;GO:0006118;GO:0016491
comp17258_c0_seq1	GO:0016888
comp17259_c0_seq1	GO:0004197;GO:0006508;GO:0008234;GO:0004217
comp17265_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp17266_c0_seq1	GO:0004021
comp17267_c0_seq1	GO:0004618
comp17268_c0_seq1	GO:0016020;GO:0004238
comp17269_c0_seq1	GO:0005215;GO:0006857;GO:0016020;GO:0015333
comp17270_c0_seq1	GO:0004350;GO:0006561;GO:0008652;GO:0004349;GO:0005737;GO:0003824
comp17275_c0_seq1	GO:0005215;GO:0006810;GO:0016020;GO:0008514
comp17276_c0_seq1	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027
comp17279_c0_seq1	GO:0005515;GO:0010992
comp1728_c0_seq1	GO:0005351;GO:0009401;GO:0003676
comp17282_c0_seq1	GO:0004190;GO:0006508
comp17284_c0_seq1	GO:0003677;GO:0006355
comp17285_c0_seq1	GO:0004563;GO:0005975;GO:0030246
comp17286_c0_seq1	GO:0003677;GO:0005622
comp17290_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0006118;GO:0004969;GO:0031808
comp17294_c0_seq1	GO:0006118;GO:0004497;GO:0016705;GO:0018585;GO:0018586;GO:0018587;GO:0018588;GO:0018589;GO:0018590;GO:0018591;GO:0018592;GO:0018593;GO:0018594;GO:0018595;GO:0018596;GO:0018597;GO:0018598;GO:0018599;GO:0018600;GO:0018601
comp17295_c0_seq1	GO:0006508;GO:0008533;GO:0005509;GO:0008237;GO:0008270;GO:0031419
comp17296_c0_seq1	GO:0005515;GO:0005737
comp1730_c0_seq1	GO:0008152;GO:0016624;GO:0004591
comp17301_c0_seq1	GO:0005478;GO:0005783;GO:0005794;GO:0006886;GO:0016262
comp17302_c0_seq1	GO:0008757
comp17306_c0_seq1	GO:0004295;GO:0006508;GO:0004263
comp17307_c0_seq1	GO:0016020;GO:0016337
comp17308_c0_seq1	GO:0006508;GO:0008533;GO:0005509;GO:0008237;GO:0008270;GO:0002226;GO:0009682
comp17309_c0_seq1	GO:0006950;GO:0033554;GO:0061077
comp1731_c0_seq1	GO:0005215;GO:0006810;GO:0016020
comp17311_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
comp17318_c0_seq1	GO:0005952;GO:0006468;GO:0008603;GO:0007165;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
comp1732_c0_seq1	GO:0005509;GO:0004723
comp17322_c0_seq1	GO:0006412
comp17323_c0_seq1	GO:0006950;GO:0033554
comp17324_c0_seq1	GO:0005529;GO:0008270;GO:0016491;GO:0002226;GO:0001867
comp17326_c0_seq1	GO:0004806
comp17327_c0_seq1	GO:0003924;GO:0005525;GO:0006955
comp17329_c0_seq1	GO:0003676;GO:0005622
comp1733_c0_seq1	GO:0004500;GO:0006584
comp17334_c0_seq1	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0007001
comp17336_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0000160;GO:0003677;GO:0006355;GO:0015031;GO:0003924;GO:0003925
comp17337_c0_seq1	GO:0005622;GO:0008270;GO:0005529;GO:0000151;GO:0004842;GO:0016567;GO:0010992
comp17339_c0_seq1	GO:0005576;GO:0006030;GO:0008061;GO:0004713
comp17340_c0_seq1	GO:0005215;GO:0006810;GO:0016020;GO:0015347
comp17343_c0_seq1	GO:0005279;GO:0006865;GO:0016020
comp17346_c0_seq1	GO:0003824;GO:0006629;GO:0016020;GO:0003975
comp17347_c0_seq1	GO:0030163;GO:0043248
comp17349_c0_seq1	GO:0005215;GO:0006810;GO:0016021;GO:0016020
comp1735_c0_seq1	GO:0003824;GO:0003990
comp17350_c0_seq1	GO:0016491;GO:0006636;GO:0016020;GO:0016717;GO:0016213
comp17351_c0_seq1	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp17358_c0_seq1	GO:0004061
comp17359_c0_seq1	GO:0005856;GO:0005488
comp17363_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0015935;GO:0042254
comp17367_c0_seq1	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0000166;GO:0017111;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp17368_c0_seq1	GO:0004365;GO:0006096;GO:0051287
comp1737_c0_seq1	GO:0005509
comp17371_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004685
comp17377_c0_seq1	GO:0004089;GO:0008270;GO:0015976;GO:0031214
comp17378_c0_seq1	GO:0005001
comp17381_c0_seq1	GO:0008270
comp17388_c0_seq1	GO:0004287
comp17393_c0_seq1	GO:0005515
comp17394_c0_seq1	GO:0004182;GO:0006508
comp17395_c0_seq1	GO:0005524;GO:0008270
comp17396_c0_seq1	GO:0004629;GO:0007165;GO:0007242;GO:0004435;GO:0006629;GO:0005509
comp17399_c0_seq1	GO:0005328;GO:0005887;GO:0006836;GO:0016020;GO:0005330;GO:0007268
comp174_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022627;GO:0042254
comp1740_c0_seq1	GO:0016021;GO:0008717
comp17403_c0_seq1	GO:0005525;GO:0007264
comp17405_c0_seq1	GO:0008158;GO:0016020
comp17413_c0_seq1	GO:0004295;GO:0006508;GO:0004263;GO:0008236;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
comp17414_c0_seq1	GO:0002226;GO:0042381
comp17416_c0_seq1	GO:0005452;GO:0006820;GO:0016020;GO:0015380;GO:0016021;GO:0008510;GO:0031214
comp17419_c0_seq1	GO:0004109;GO:0006779
comp1742_c0_seq1	GO:0005576
comp17420_c0_seq1	GO:0043087
comp17426_c0_seq1	GO:0005524;GO:0006139;GO:0016773
comp17428_c0_seq1	GO:0006412
comp1743_c0_seq1	GO:0004812;GO:0005524;GO:0006418;GO:0004831;GO:0006437;GO:0000049
comp17436_c0_seq1	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp17438_c0_seq1	GO:0003777;GO:0005875;GO:0007017
comp17439_c0_seq1	GO:0004428;GO:0004430
comp17442_c0_seq1	GO:0002226;GO:0001867
comp17451_c0_seq1	GO:0005524;GO:0016887
comp17455_c0_seq1	GO:0005515
comp17456_c0_seq1	GO:0007275;GO:0002226;GO:0042381
comp17459_c0_seq1	GO:0008146;GO:0008467;GO:0033872
comp17462_c0_seq1	GO:0003676;GO:0003723
comp17465_c0_seq1	GO:0016020
comp17466_c0_seq1	GO:0005489;GO:0006118
comp17469_c0_seq1	GO:0004721;GO:0006470
comp1747_c0_seq1	GO:0007155;GO:0007160;GO:0008305
comp17474_c0_seq1	GO:0030163;GO:0043248
comp17479_c0_seq1	GO:0005515
comp17481_c0_seq1	GO:0003847
comp17482_c0_seq1	GO:0005003;GO:0005524;GO:0016020
comp17488_c0_seq1	GO:0007218;GO:0016020;GO:0005261;GO:0006812;GO:0005509;GO:0005216;GO:0006811
comp17490_c0_seq1	GO:0000221;GO:0000300;GO:0005524;GO:0015986;GO:0046933;GO:0046961;GO:0003936
comp17494_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004685;GO:0007268;GO:0048167
comp17496_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp1750_c0_seq1	GO:0015031;GO:0016021
comp17506_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0005515;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp17507_c0_seq1	GO:0006118;GO:0016491;GO:0003995;GO:0003997;GO:0004085
comp17508_c0_seq1	GO:0004289;GO:0006508;GO:0000166;GO:0017111
comp1751_c0_seq1	GO:0005525;GO:0007264;GO:0015031
comp17511_c0_seq1	GO:0016262
comp17517_c0_seq1	GO:0016491;GO:0006636;GO:0016020;GO:0016717;GO:0016213;GO:0008482
comp17520_c0_seq1	GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
comp17522_c0_seq1	GO:0009168;GO:0019239;GO:0003876
comp17528_c0_seq1	GO:0005515
comp1753_c0_seq1	GO:0005488;GO:0006810;GO:0016020;GO:0005743
comp17534_c0_seq1	GO:0004519;GO:0006281;GO:0005509;GO:0004518;GO:0008270;GO:0003906
comp17535_c0_seq1	GO:0005515;GO:0042981;GO:0006915;GO:1900119
comp17536_c0_seq1	GO:0005554;GO:0006412
comp17538_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713
comp17539_c0_seq1	GO:0003824
comp1754_c0_seq1	GO:0004579;GO:0005783;GO:0006486;GO:0016021
comp17540_c0_seq1	GO:0003899;GO:0003900;GO:0003901;GO:0003902
comp17548_c0_seq1	GO:0004623;GO:0005509;GO:0016042
comp1755_c0_seq1	GO:0005215;GO:0006810;GO:0016020;GO:0015250
comp17553_c0_seq1	GO:0005515
comp17556_c0_seq1	GO:0004553;GO:0005975;GO:0004566
comp17558_c0_seq1	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027
comp17562_c0_seq1	GO:0005515;GO:0005249;GO:0006813;GO:0008076;GO:0016020
comp17563_c0_seq1	GO:0004692
comp17574_c0_seq1	GO:0010992
comp17578_c0_seq1	GO:0004289;GO:0006508;GO:0000166;GO:0017111
comp17579_c0_seq1	GO:0003677;GO:0005524;GO:0005634;GO:0008026;GO:0003676;GO:0004386
comp17582_c0_seq1	GO:0005509
comp17583_c0_seq1	GO:0005515
comp17588_c0_seq1	GO:0003952;GO:0005524;GO:0009435
comp1759_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp17594_c0_seq1	GO:0008270;GO:0008091
comp17596_c0_seq1	GO:0005489;GO:0006118;GO:0045454;GO:0006950;GO:0006979
comp17599_c0_seq1	GO:0046933;GO:0046961
comp1760_c0_seq1	GO:0004800
comp17601_c0_seq1	GO:0005622;GO:0006281
comp17603_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0005515;GO:0008270;GO:0004674;GO:0005003
comp1761_c0_seq1	GO:0005328;GO:0005887;GO:0006836;GO:0016020;GO:0005332;GO:0007268
comp17610_c0_seq1	GO:0019825
comp17615_c0_seq1	GO:0006508;GO:0008237;GO:0008270
comp17619_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677
comp1763_c0_seq1	GO:0003676;GO:0017163
comp17634_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp17635_c0_seq1	GO:0008152;GO:0016740;GO:0003676;GO:0031177
comp17639_c0_seq1	GO:0008152;GO:0016491
comp1764_c0_seq1	GO:0004725;GO:0006470;GO:0004721
comp17650_c0_seq1	GO:0046872
comp17652_c0_seq1	GO:0006486;GO:0008378;GO:0016020;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921;GO:0008499
comp17654_c0_seq1	GO:0006508;GO:0030693;GO:0004197;GO:0016946
comp17657_c0_seq1	GO:0004182;GO:0006508;GO:0004180;GO:0004181
comp1766_c0_seq1	GO:0004645;GO:0005975;GO:0008184
comp17660_c0_seq1	GO:0003676
comp17662_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0005762;GO:0022625
comp17664_c0_seq1	GO:0005634;GO:0016481;GO:0016564
comp17668_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0016020
comp1767_c0_seq1	GO:0005737;GO:0006817
comp17674_c0_seq1	GO:0004289;GO:0006508;GO:0000166;GO:0017111
comp17676_c0_seq1	GO:0004722;GO:0006470;GO:0008287;GO:0003824;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
comp17678_c0_seq1	GO:0008654;GO:0003723;GO:0016071
comp17683_c0_seq1	GO:0003824;GO:0005524;GO:0008152;GO:0016874;GO:0004736;GO:0005737;GO:0006094
comp17685_c0_seq1	GO:0005529;GO:0005737;GO:0006817
comp17686_c0_seq1	GO:0002226;GO:0045824
comp17691_c0_seq1	GO:0043087
comp177_c0_seq1	GO:0003735;GO:0006412;GO:0015934;GO:0005622;GO:0005840;GO:0022625;GO:0042254
comp17702_c0_seq1	GO:0003676
comp17704_c0_seq1	GO:0005123
comp17707_c0_seq1	GO:0005509
comp1771_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677;GO:0040029;GO:0016570
comp17711_c0_seq1	GO:0003677;GO:0003899;GO:0005634;GO:0006350;GO:0003900;GO:0003901;GO:0003902
comp17712_c0_seq1	GO:0005489;GO:0006118;GO:0045454;GO:0006950;GO:0006979
comp17714_c0_seq1	GO:0003677;GO:0005663;GO:0006260;GO:0005634;GO:0006281;GO:0007049
comp17717_c0_seq1	GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567
comp17718_c0_seq1	GO:0047253;GO:0008454
comp17719_c0_seq1	GO:0005634;GO:0005732;GO:0006397;GO:0030529
comp17724_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp17727_c0_seq1	GO:0016021
comp1773_c0_seq1	GO:0008270
